Date,open_price,high_price,low_price,last_price,vwap_price,change_prev_close_percentage,num_trades,volume,turnover
2020-02-25,600.00,600.00,590.00,590.00,597.94117647059,-2.48,11,765.00000,457425.00
2020-02-24,630.00,630.00,605.00,605.00,612.30769230769,-3.97,8,143.00000,87560.00
2020-02-21,630.00,630.00,630.00,630.00,630.00000000000,0.00,3,675.00000,425250.00
2020-02-18,630.00,630.00,630.00,630.00,630.00000000000,0.00,1,471.00000,296730.00
2020-02-17,640.00,640.00,630.00,630.00,639.55720749838,0.00,7,1547.00000,989395.00
2020-02-14,630.00,630.00,630.00,630.00,630.00000000000,-0.79,1,10.00000,6300.00
2020-02-11,635.00,635.00,635.00,635.00,635.00000000000,0.79,1,40.00000,25400.00
2020-02-06,630.00,630.00,630.00,630.00,630.00000000000,0.00,2,52.00000,32760.00
2020-02-05,630.00,630.00,630.00,630.00,630.00000000000,0.00,2,15.00000,9450.00
2020-02-04,635.00,635.00,630.00,630.00,630.93220338983,-0.79,4,295.00000,186125.00
2020-02-03,630.00,635.00,630.00,635.00,632.19298245614,0.00,6,57.00000,36035.00
2020-01-30,640.00,640.00,635.00,635.00,639.58049886621,0.00,2,441.00000,282055.00
2020-01-28,640.00,640.00,635.00,635.00,636.25000000000,-1.55,2,12.00000,7635.00
2020-01-27,660.00,660.00,645.00,645.00,647.16586151369,-3.01,8,621.00000,401890.00
2020-01-24,665.00,665.00,665.00,665.00,665.00000000000,0.00,1,8.00000,5320.00
2020-01-23,660.00,665.00,660.00,665.00,660.92592592593,-0.75,2,27.00000,17845.00
2020-01-22,660.00,670.00,660.00,670.00,667.60456273764,1.52,3,263.00000,175580.00
2020-01-21,660.00,660.00,660.00,660.00,660.00000000000,0.00,6,268.00000,176880.00
2020-01-20,660.00,660.00,660.00,660.00,660.00000000000,0.00,1,12.00000,7920.00
2020-01-17,650.00,660.00,650.00,660.00,650.02217294900,2.33,4,902.00000,586320.00
2020-01-16,645.00,645.00,645.00,645.00,645.00000000000,-0.77,4,50.00000,32250.00
2020-01-13,650.00,650.00,650.00,650.00,650.00000000000,0.00,5,1065.00000,692250.00
2020-01-10,650.00,650.00,650.00,650.00,650.00000000000,0.00,1,95.00000,61750.00
2020-01-09,650.00,650.00,650.00,650.00,650.00000000000,1.56,2,320.00000,208000.00
2020-01-07,650.00,650.00,640.00,640.00,647.27272727273,-1.54,3,99.00000,64080.00
2020-01-03,650.00,650.00,650.00,650.00,650.00000000000,-1.52,1,135.00000,87750.00
2020-01-02,635.00,660.00,635.00,660.00,650.26136363636,3.94,10,440.00000,286115.00
2019-12-30,635.00,640.00,635.00,635.00,636.47058823529,-2.31,3,34.00000,21640.00
2019-12-18,650.00,650.00,650.00,650.00,650.00000000000,0.00,1,500.00000,325000.00
2019-12-17,650.00,650.00,650.00,650.00,650.00000000000,0.00,2,800.00000,520000.00
2019-12-13,645.00,650.00,645.00,650.00,648.96449704142,2.36,9,845.00000,548375.00
2019-12-12,635.00,635.00,635.00,635.00,635.00000000000,-0.78,1,4.00000,2540.00
2019-12-11,630.00,640.00,630.00,640.00,630.16129032258,2.40,5,124.00000,78140.00
2019-12-10,625.00,625.00,625.00,625.00,625.00000000000,-0.79,1,3.00000,1875.00
2019-12-09,630.00,630.00,630.00,630.00,630.00000000000,0.00,1,2280.00000,1436400.00
2019-12-05,645.00,645.00,630.00,630.00,633.46153846154,0.00,2,13.00000,8235.00
2019-12-04,645.00,645.00,630.00,630.00,634.89795918367,-3.08,2,49.00000,31110.00
2019-12-03,645.00,650.00,645.00,650.00,648.00000000000,0.78,2,10.00000,6480.00
2019-12-02,645.00,645.00,645.00,645.00,645.00000000000,0.78,1,11.00000,7095.00
2019-11-29,630.00,640.00,630.00,640.00,639.95265841224,0.00,7,2746.00000,1757310.00
2019-11-27,630.00,640.00,630.00,640.00,633.16770186335,0.00,4,322.00000,203880.00
2019-11-26,640.00,640.00,640.00,640.00,640.00000000000,4.92,1,10.00000,6400.00
2019-11-25,610.00,610.00,610.00,610.00,610.00000000000,-3.94,3,26.00000,15860.00
2019-11-08,630.00,635.00,630.00,635.00,633.30188679245,2.42,2,53.00000,33565.00
2019-11-06,620.00,620.00,620.00,620.00,620.00000000000,0.00,2,572.00000,354640.00
2019-11-05,630.00,630.00,620.00,620.00,623.54166666667,-3.88,5,120.00000,74825.00
2019-11-04,645.00,645.00,645.00,645.00,645.00000000000,0.00,3,6.00000,3870.00
2019-10-31,645.00,645.00,645.00,645.00,645.00000000000,0.00,1,10.00000,6450.00
2019-10-30,645.00,645.00,645.00,645.00,645.00000000000,0.00,2,7.00000,4515.00
2019-10-29,650.00,650.00,645.00,645.00,649.90463215259,-0.77,7,367.00000,238515.00
2019-10-21,650.00,650.00,650.00,650.00,650.00000000000,-1.52,1,200.00000,130000.00
2019-10-17,660.00,660.00,660.00,660.00,660.00000000000,2.33,2,500.00000,330000.00
2019-10-16,645.00,645.00,645.00,645.00,645.00000000000,-4.44,1,2.00000,1290.00
2019-10-15,660.00,675.00,660.00,675.00,674.28571428571,1.50,3,105.00000,70800.00
2019-10-14,635.00,665.00,635.00,665.00,657.83750000000,6.40,9,400.00000,263135.00
2019-10-09,630.00,630.00,625.00,625.00,629.37500000000,-0.79,6,168.00000,105735.00
2019-10-04,630.00,630.00,630.00,630.00,630.00000000000,0.00,1,6.00000,3780.00
2019-10-03,640.00,640.00,625.00,630.00,636.56626506024,-2.33,8,83.00000,52835.00
2019-10-02,650.00,650.00,645.00,645.00,647.77777777778,-1.53,6,225.00000,145750.00
2019-10-01,660.00,660.00,655.00,655.00,656.25000000000,0.00,3,120.00000,78750.00
2019-09-30,665.00,680.00,655.00,655.00,670.00000000000,-0.76,8,221.00000,148070.00
2019-09-27,640.00,660.00,640.00,660.00,645.61643835616,3.13,12,511.00000,329910.00
2019-09-25,635.00,640.00,635.00,640.00,635.65573770492,1.59,8,61.00000,38775.00
2019-09-24,635.00,635.00,630.00,630.00,630.41666666667,0.00,2,48.00000,30260.00
2019-09-23,630.00,630.00,630.00,630.00,630.00000000000,0.00,2,43.00000,27090.00
2019-09-20,630.00,630.00,630.00,630.00,630.00000000000,0.00,1,2.00000,1260.00
2019-09-19,630.00,630.00,630.00,630.00,630.00000000000,0.00,3,93.00000,58590.00
2019-09-18,630.00,630.00,630.00,630.00,630.00000000000,0.00,1,20.00000,12600.00
2019-09-17,630.00,630.00,630.00,630.00,630.00000000000,0.00,4,109.00000,68670.00
2019-09-16,630.00,630.00,630.00,630.00,630.00000000000,0.00,3,79.00000,49770.00
2019-09-13,630.00,630.00,630.00,630.00,630.00000000000,0.00,3,65.00000,40950.00
2019-09-10,605.00,630.00,605.00,630.00,614.57142857143,4.13,6,105.00000,64530.00
2019-09-09,605.00,605.00,605.00,605.00,605.00000000000,0.83,1,2.00000,1210.00
2019-09-05,600.00,600.00,600.00,600.00,600.00000000000,0.00,3,309.00000,185400.00
2019-09-03,600.00,600.00,600.00,600.00,600.00000000000,0.00,2,315.00000,189000.00
2019-09-02,600.00,600.00,600.00,600.00,600.00000000000,0.00,3,40.00000,24000.00
2019-08-30,600.00,600.00,600.00,600.00,600.00000000000,-1.64,1,10.00000,6000.00
2019-08-29,605.00,610.00,605.00,610.00,608.28947368421,0.83,5,190.00000,115575.00
2019-08-28,600.00,610.00,600.00,605.00,608.02469135802,1.68,5,81.00000,49250.00
2019-08-27,595.00,595.00,595.00,595.00,595.00000000000,-1.65,2,35.00000,20825.00
2019-08-23,595.00,605.00,595.00,605.00,600.31446540881,0.83,10,477.00000,286350.00
2019-08-22,600.00,600.00,595.00,600.00,599.04411764706,0.00,6,68.00000,40735.00
2019-08-21,600.00,600.00,600.00,600.00,600.00000000000,0.00,2,20.00000,12000.00
2019-08-20,600.00,600.00,600.00,600.00,600.00000000000,0.00,4,73.00000,43800.00
2019-08-19,600.00,600.00,600.00,600.00,600.00000000000,-0.83,3,35.00000,21000.00
2019-08-16,605.00,605.00,605.00,605.00,605.00000000000,0.00,3,25.00000,15125.00
2019-08-14,605.00,605.00,605.00,605.00,605.00000000000,0.00,10,106.00000,64130.00
2019-08-13,605.00,605.00,605.00,605.00,605.00000000000,0.00,1,8.00000,4840.00
2019-08-12,605.00,605.00,605.00,605.00,605.00000000000,0.00,1,20.00000,12100.00
2019-08-09,610.00,610.00,605.00,605.00,608.57142857143,0.00,3,35.00000,21300.00
2019-08-08,605.00,605.00,605.00,605.00,605.00000000000,0.00,1,35.00000,21175.00
2019-08-07,605.00,605.00,605.00,605.00,605.00000000000,-0.82,6,106.00000,64130.00
2019-08-06,615.00,615.00,610.00,610.00,614.51219512195,-1.61,7,451.00000,277145.00
2019-08-02,620.00,620.00,620.00,620.00,620.00000000000,-1.59,4,46.00000,28520.00
2019-08-01,620.00,630.00,620.00,630.00,625.00000000000,0.80,2,20.00000,12500.00
2019-07-31,625.00,625.00,625.00,625.00,625.00000000000,-0.79,3,10.00000,6250.00
2019-07-30,630.00,630.00,630.00,630.00,630.00000000000,-0.79,1,5.00000,3150.00
2019-07-29,640.00,640.00,635.00,635.00,635.18518518519,-2.31,4,27.00000,17150.00
2019-07-26,650.00,650.00,650.00,650.00,650.00000000000,0.00,1,15.00000,9750.00
2019-07-25,650.00,650.00,650.00,650.00,650.00000000000,0.00,1,50.00000,32500.00
2019-07-22,645.00,650.00,645.00,650.00,645.50000000000,0.78,2,10.00000,6455.00
2019-07-19,645.00,645.00,645.00,645.00,645.00000000000,0.00,2,27.00000,17415.00
2019-07-18,645.00,645.00,645.00,645.00,645.00000000000,0.78,1,30.00000,19350.00
2019-07-17,645.00,645.00,640.00,640.00,640.55000000000,-0.78,6,100.00000,64055.00
2019-07-15,645.00,645.00,635.00,645.00,642.56097560976,0.00,6,41.00000,26345.00
2019-07-12,645.00,645.00,645.00,645.00,645.00000000000,-0.77,1,8.00000,5160.00
2019-07-11,650.00,650.00,650.00,650.00,650.00000000000,0.00,1,9.00000,5850.00
2019-07-10,650.00,650.00,650.00,650.00,650.00000000000,0.00,1,22.00000,14300.00
2019-07-08,650.00,650.00,650.00,650.00,650.00000000000,-1.52,2,21.00000,13650.00
2019-07-05,660.00,660.00,660.00,660.00,660.00000000000,-2.22,1,9.00000,5940.00
2019-07-02,670.00,675.00,660.00,675.00,669.71649484536,0.75,6,194.00000,129925.00
2019-06-27,670.00,670.00,670.00,670.00,670.00000000000,0.00,2,15.00000,10050.00
2019-06-26,670.00,670.00,670.00,670.00,670.00000000000,0.00,4,70.00000,46900.00
2019-06-24,670.00,670.00,670.00,670.00,670.00000000000,-1.47,1,5.00000,3350.00
2019-06-21,680.00,680.00,680.00,680.00,680.00000000000,0.74,1,7.00000,4760.00
2019-06-19,685.00,685.00,675.00,675.00,678.12500000000,-2.17,4,32.00000,21700.00
2019-06-18,690.00,690.00,690.00,690.00,690.00000000000,0.00,2,11.00000,7590.00
2019-06-17,690.00,690.00,690.00,690.00,690.00000000000,-0.72,8,74.00000,51060.00
2019-06-13,695.00,695.00,695.00,695.00,695.00000000000,-1.42,1,15.00000,10425.00
2019-06-12,700.00,705.00,700.00,705.00,703.33333333333,3.68,2,15.00000,10550.00
2019-06-07,700.00,700.00,680.00,680.00,694.19664268585,-2.16,8,417.00000,289480.00
2019-06-05,695.00,695.00,695.00,695.00,695.00000000000,2.96,10,1290.00000,896550.00
2019-06-04,665.00,680.00,665.00,675.00,669.07725321888,0.00,6,233.00000,155895.00
2019-06-03,680.00,690.00,675.00,675.00,682.63157894737,-3.57,5,285.00000,194550.00
2019-05-31,700.00,700.00,700.00,700.00,700.00000000000,0.00,1,5.00000,3500.00
2019-05-30,700.00,700.00,700.00,700.00,700.00000000000,1.45,2,60.00000,42000.00
2019-05-29,690.00,695.00,690.00,690.00,690.22448979592,-2.82,8,245.00000,169105.00
2019-05-28,710.00,710.00,710.00,710.00,710.00000000000,2.16,3,40.00000,28400.00
2019-05-27,710.00,710.00,690.00,695.00,701.58833063209,-2.11,6,617.00000,432880.00
2019-05-24,710.00,710.00,710.00,710.00,710.00000000000,0.00,3,110.00000,78100.00
2019-05-23,705.00,710.00,705.00,710.00,705.25252525253,0.71,2,198.00000,139640.00
2019-05-21,700.00,705.00,700.00,705.00,701.87563067608,0.71,13,3964.00000,2782235.00
2019-05-21,,705.00,705.00,705.00,705.00000000000,,1,3000.00000,2115000.00
2019-05-20,695.00,700.00,695.00,700.00,697.90159189580,0.72,11,1382.00000,964500.00
2019-05-17,685.00,695.00,685.00,695.00,694.06810035842,2.21,11,1116.00000,774580.00
2019-05-16,660.00,680.00,660.00,680.00,670.55705149781,1.49,16,2971.00000,1992225.00
2019-05-15,660.00,670.00,660.00,670.00,669.59947899707,1.52,13,3071.00000,2056340.00
2019-05-14,660.00,660.00,660.00,660.00,660.00000000000,-1.49,1,100.00000,66000.00
2019-05-14,,670.00,670.00,670.00,670.00000000000,,1,4900.00000,3283000.00
2019-05-13,670.00,670.00,670.00,670.00,670.00000000000,0.00,1,2.00000,1340.00
2019-05-13,,670.00,670.00,670.00,670.00000000000,,1,5000.00000,3350000.00
2019-05-10,670.00,675.00,670.00,670.00,670.01464128843,0.00,6,7513.00000,5033820.00
2019-05-09,655.00,670.00,655.00,670.00,668.40417995041,2.29,12,5646.00000,3773810.00
2019-05-08,640.00,655.00,640.00,655.00,640.52325581395,-0.76,5,86.00000,55085.00
2019-05-07,655.00,660.00,655.00,660.00,657.08333333333,1.54,2,60.00000,39425.00
2019-05-06,650.00,650.00,650.00,650.00,650.00000000000,-0.76,1,50.00000,32500.00
2019-05-02,655.00,655.00,655.00,655.00,655.00000000000,-1.50,6,1891.00000,1238605.00
